site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
2303400,NA,NA,NA,NA,NA,4.45719069,1.14069336,1.39360873,NA,1.64713471,NA,0.01894856,NA,NA,0.04124077,NA,0.03337521,NA,NA,0.04515885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CYPRESS CREEK NEAR SAN ANTONIO FL,28.32388889,-82.3836111,120.4,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",86.7,5.59,0,0,7.71,0.79,50.14,0.57,0,0.99,35.00511,0.945663,0.09,9.8,12.29,6.35,81.37,75,Southern Coastal Plain
2303420,NA,NA,NA,NA,NA,4.46452832,1.13242447,1.32085266,NA,1.66166735,NA,0.01930463,NA,NA,0.03749162,NA,0.03357808,NA,NA,0.04531236,NA,0.76923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0625,NA,NA,0.2,2.21052632,-0.06451613,NA,NA,NA,NA,NA,NA,CYPRESS CREEK AT WORTHINGTON GARDENS FL,28.1872222,-82.4022222,292.2,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",86.7,2.29,0,0,15.04,1.65,31.9,0.87,0,2.71,27.6562,0.5080604,0.09,9.88,10.09,5.87,84.05,75,Southern Coastal Plain
2303800,NA,NA,NA,NA,NA,4.34540821,1.15380967,1.30794495,NA,1.63396518,NA,0.01968814,NA,NA,0.03819567,NA,0.03313227,NA,NA,0.04467067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CYPRESS CREEK NEAR SULPHUR SPRINGS FL,28.08888889,-82.4091667,407.8,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",92.7,1.42,0,0,21.66,1.32,24.28,1.36,0,5.06,24.34751,0.4128047,0.09,10.44,8.99,5.66,85.35,75,Southern Coastal Plain
2304500,NA,5.635909,NA,NA,NA,4.094519,1.23708,1.34991,NA,1.497713,NA,0.01992253,NA,NA,0.03871652,NA,0.03138181,NA,NA,0.04225007,NA,NA,NA,NA,NA,-0.04545455,0,-0.4,-0.07692308,0,0,0,0.07692308,0,0,NA,NA,NA,-2,1.413793,0.003943577,0,0,0,0.00083612,NA,NA,NA,-0.007692308,-1.16E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,-2.166667,-4.066667,-3,-2.75,0.04761905,NA,NA,NA,NA,NA,NA,HILLSBOROUGH RIVER NEAR TAMPA FL,28.02390784,-82.4275939,1600.5,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",104.2,1.67,1,50,30.08,1.55,21.08,1.22,0,7.06,25.54047,0.4016309,0.09,10.48,8.06,5.55,86.39,75,Southern Coastal Plain
2306500,12.88708333,10.27285714,NA,NA,NA,3.895362382,1.309489884,1.247435433,NA,1.417680095,NA,0.017781452,NA,NA,0.039474116,0.021346478,0.031181989,NA,NA,0.044971307,1.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008666667,-0.001097654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SWEETWATER CREEK NEAR SULPHUR SPRINGS FL,28.04307328,-82.5117623,13.6,FL,Non-ref,0,sedimentary,sedimentary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",122.6,0,0,0,71.53,0,0,6.07,0,27.06,14.26505,0.09705883,0.07,11.66,3.62,4.34,92.04,75,Southern Coastal Plain
2306647,12.91636364,9.31090909,NA,NA,NA,3.63143039,1.3002446,1.20247384,NA,1.37397432,NA,0.01763021,NA,NA,0.03893246,0.02126615,0.03098331,NA,NA,0.04545238,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SWEETWATER CREEK NEAR TAMPA FL,28.01390775,-82.5450963,41.8,FL,Non-ref,0,sedimentary,quarternary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",122.6,0,0,0,75.81,0,0,5.19,0,31.61,11.56466,0.0962963,0.07,11.59,3.63,4.33,92.04,75,Southern Coastal Plain
2306774,NA,8.84107143,NA,NA,NA,3.99158781,1.24246112,1.25887009,NA,1.47157597,NA,0.01877681,NA,NA,0.03750219,0.02170973,0.03210287,NA,NA,0.04502782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97655163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,28.06583333,-82.5658333,53,FL,Non-ref,0,sedimentary,quarternary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",118.6,1.9,0,0,47.87,0.54,5.59,5.76,0,12.27,16.31337,0.06662892,0.1,12.19,4.05,4.41,91.55,75,Southern Coastal Plain
2307000,11.14888889,9.09464286,NA,NA,NA,3.9897119,1.23867995,1.23860179,NA,1.445519,NA,0.01870118,NA,NA,0.03912418,0.02140089,0.03194701,NA,NA,0.04465332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCKY CREEK NEAR SULPHUR SPRINGS FL,28.03696237,-82.5759304,112.2,FL,Non-ref,0,sedimentary,quarternary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",120.7,0.34,0,0,57.1,0.32,3.23,4.58,0,16.69,15.29139,0.08322937,0.08,11.87,3.74,4.35,91.91,75,Southern Coastal Plain
2307359,NA,9.68111111,NA,NA,NA,2.99096634,1.30177469,1.00749721,NA,1.28349718,NA,0.02064885,NA,NA,0.03627093,0.02120478,0.03330626,NA,NA,0.04570002,1.14285714,0.92857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35294118,0.29337894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,0.33333333,NA,NA,BROOKER CREEK NEAR TARPON SPRINGS FL,28.09643229,-82.6871441,80,FL,Non-ref,0,sedimentary,quarternary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",106,3.41,0,0,23.41,8.89,13.99,6.95,0,4.52,11.66662,0.1070268,0.09,12.2,3.9,4.3,91.8,75,Southern Coastal Plain
2309848,NA,7.031153846,NA,NA,NA,4.109548315,1.175811664,1.28651685,NA,1.51917839,NA,0.019203101,NA,NA,0.037369772,0.021118645,0.032051298,NA,NA,0.046918424,NA,NA,NA,NA,NA,1.470588235,0.416666667,NA,NA,-1.470588235,-0.416666667,NA,NA,NA,NA,NA,NA,NA,3.391304348,-3.347826087,-0.009193607,-0.015984655,-0.004578755,NA,NA,NA,NA,NA,NA,NA,1.769230769,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,2.166666667,NA,NA,-0.0625,NA,NA,NA,NA,NA,NA,SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL,28.18544444,-82.5533611,43.6,FL,Non-ref,0,sedimentary,sedimentary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",104.9,0.74,0,0,43.33,1.69,8.83,4.79,0,10.37,18.22943,0.03142202,0.08,11.7,3.82,4.44,91.74,75,Southern Coastal Plain
2310947,NA,4.74294118,NA,NA,NA,3.95330327,1.36198808,1.16308487,NA,1.32208507,NA,0.0176265,NA,NA,0.03833806,NA,0.03170599,NA,NA,0.0398264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL",28.31195156,-82.05591468,649.6,FL,Ref,0,sedimentary,sedimentary,"Sand sheets, mostly with dunes or sand mounds at surface",83.3,16.58,0,0,4.55,2.59,26.16,1.07,0,0.44,35.81946,0.09973361,0.11,10.37,8.28,5.54,86.18,75,Southern Coastal Plain
2311500,NA,5.62954545,NA,NA,NA,3.80408779,1.32836552,1.16256357,NA,1.29970474,NA,0.01856697,NA,NA,0.03837021,NA,0.03176281,NA,NA,0.0395869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE RIVER NEAR DADE CITY, FL",28.3525042,-82.12591619,923.8,FL,Non-ref,0,sedimentary,sedimentary,Lake deposits,86.1,15.4,0,0,7.28,3.76,25.16,0.87,0,0.76,34.63964,0.09726927,0.11,10.28,8.09,5.55,86.35,75,Southern Coastal Plain
2312200,NA,NA,NA,NA,NA,4.27110846,1.24910338,1.16912857,NA,1.25450755,NA,0.01792606,NA,NA,0.03785379,NA,0.03483525,NA,NA,0.04193471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL",28.57277286,-82.155363,413.5,FL,Ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",43.3,2.42,0,0,3.53,12.94,24.81,0.43,0,0.2,28.26356,0.07358596,0.08,9.76,9.83,5.78,84.38,75,Southern Coastal Plain
2312500,NA,4.36416667,NA,NA,NA,4.11343867,1.2773708,1.19268298,NA,1.28444595,NA,0.01925161,NA,NA,0.03838127,NA,0.03372924,NA,NA,0.04059279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE RIVER AT CROOM, FL",28.5927714,-82.222032,1970.2,FL,Non-ref,0,sedimentary,sedimentary,Lake deposits,70.6,1.94,2,143.7,7.85,9.09,21.96,0.82,0,0.95,30.91239,0.3589304,0.09,10.4,8.27,5.54,86.19,75,Southern Coastal Plain
2312600,NA,4.38526316,NA,NA,NA,4.26597858,1.28584928,1.2380374,NA,1.32833809,NA,0.01845694,NA,NA,0.03723281,NA,0.03394056,NA,NA,0.04180339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL",28.74359973,-82.2200892,2508.5,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",64.6,0,3,268.7,8.31,8.33,22.69,0.83,0,1.01,29.99971,0.5825149,0.09,10.19,9.48,5.81,84.71,75,Southern Coastal Plain
2312720,NA,NA,NA,NA,NA,4.285517916,1.301204051,1.22179242,NA,1.414976223,NA,0.017483997,NA,NA,0.03881161,NA,0.034907284,NA,NA,0.042199478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.041176471,-0.002501879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL",28.82331955,-82.1831448,3981.5,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",53.2,0.6,3,268.7,11.58,8.14,24.68,1.22,0,1.8,26.93446,0.5901303,0.09,10.51,8.96,5.72,85.32,75,Southern Coastal Plain
2313230,NA,NA,NA,NA,NA,4.37766523,1.26074751,1.20977586,NA,1.38306612,NA,NA,NA,NA,0.03777639,NA,0.03469748,NA,NA,0.04251942,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,-52.72727273,-0.02456326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52728396,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL",29.00997485,-82.6167699,4894.1,FL,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",47.8,0.86,3,268.7,13.23,8.86,22.45,1.39,0,1.97,25.22552,0.5954601,0.09,10.68,8.58,5.61,85.81,75,Southern Coastal Plain
2314500,NA,NA,NA,NA,NA,3.1210198,1.74964459,0.7929716,NA,NA,NA,NA,NA,NA,NA,NA,0.03197072,NA,NA,NA,NA,1.42105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUWANNEE RIVER AT US 441, AT FARGO, GA",30.68055556,-82.5605556,3322.2,GA,Ref,0,sedimentary,sedimentary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",3.1,0.09,0,0,3.36,25.99,1.08,0.18,0,0.5,40.82041,0.007326867,0.11,7.57,10.51,10.95,78.54,75,Southern Coastal Plain
2318700,NA,NA,NA,NA,NA,2.8701577,1.8514311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OKAPILCO CREEK AT GA 333, NEAR QUITMAN, GA",30.82555556,-83.5625,704.7,GA,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",22.3,6.9,0,0,6.55,28.06,42.11,0.41,0,1.35,70.18732,1.153212,0.1,4.38,22.23,16.83,60.94,65,Southeastern Plains
2321500,NA,NA,NA,NA,NA,3.61951916,1.47081752,1.02981781,NA,0.93760863,NA,NA,NA,NA,NA,NA,0.02422377,NA,NA,NA,NA,1.38888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.50400983,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.",29.9219073,-82.4262246,1474.3,FL,Non-ref,0,quarternary,sedimentary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",14.2,0.3,1,0,5.92,31.1,11.8,2.73,0,0.85,42.80386,0.2691995,0.09,8.16,10.86,9.98,79.17,75,Southern Coastal Plain
2326000,NA,NA,NA,NA,NA,2.74884502,1.49732055,0.7913165,NA,NA,NA,NA,NA,NA,NA,NA,0.02510399,NA,NA,NA,NA,1.06666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ECONFINA RIVER NEAR PERRY, FLA.",30.17076448,-83.8237679,556.4,FL,Ref,0,sedimentary,sedimentary,"Phosphatic clay; poorly sorted clay and phosphate pebbles or nodules in sandy matrix. Thickness 10 to 50 feet, commonly overlain by loose sand. Major source of phosphate fertilizer",16,0.39,0,0,3.94,30.93,5.26,0.12,0,0.31,23.72907,0.2196354,0.12,7.18,12.44,10.7,76.86,75,Southern Coastal Plain
2338660,NA,NA,NA,NA,NA,4.08352005,2.003357289,1.104250183,NA,NA,NA,NA,NA,NA,NA,NA,0.036288972,NA,NA,0.03626672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195454545,-0.001448252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW RIVER AT GA 100, NEAR CORINTH, GA",33.2353974,-84.9877161,323.4,GA,Non-ref,1.4,sedimentary,sedimentary,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",620.5,0.08,0,0,8.08,60.74,15.4,1.66,0,1.62,241.4596,3.968853,0.14,1.62,35.49,30.02,34.49,45,Piedmont
2357000,NA,NA,NA,NA,NA,4.622511352,2.34199863,1.292996269,NA,NA,NA,NA,NA,NA,NA,NA,0.023283737,NA,NA,NA,NA,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-0.687142857,-0.001319632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"SPRING CREEK NEAR IRON CITY, GA",31.04027778,-84.74,1242.8,GA,Non-ref,0,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",112,13.4,1,0,4.72,28.11,44.35,0.28,0,0.81,60.53241,0.6296591,0.12,3.28,26.17,18.3,55.52,65,Southeastern Plains
2399200,NA,NA,NA,NA,NA,5.70720783,2.0598755,1.40318405,0.66316181,1.11394139,NA,NA,NA,NA,NA,NA,0.02524268,NA,NA,0.04129245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LITTLE RIVER NEAR BLUE POND AL,34.2889813,-85.6805204,515.3,AL,Non-ref,5.1,sedimentary,sedimentary,"Red clay, massive clay that is generally kaolinitic",12.4,0,0,0,3.67,69.92,18.3,0.51,0,0.39,466.0772,5.877288,0.14,1.96,25.95,39.04,35.01,68,Southwestern Appalachians
2423130,NA,NA,NA,NA,NA,5.22741207,2.1528281,1.42848446,0.60152008,NA,NA,NA,NA,NA,NA,NA,0.02613957,NA,NA,0.04069183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAHABA RIVER AT TRUSSVILLE, AL.",33.62232504,-86.599431,51.7,AL,Non-ref,2.8,sedimentary,sedimentary,"Red clay, massive clay that is generally kaolinitic",47.9,0,0,0,17.31,65.52,10.21,0.89,0,3.64,295.9506,8.829046,0.12,2.02,32.03,39.35,28.62,67,Ridge and Valley
2462500,NA,NA,NA,NA,NA,5.262843158,2.253039379,1.361746343,0.692593585,NA,NA,NA,NA,0.036528395,NA,0.027526149,0.034332758,NA,0.043716041,NA,NA,NA,NA,NA,NA,-0.044466403,-0.75,-0.063508065,-0.054093567,0.044466403,0.75,0,0.054093567,NA,NA,NA,NA,NA,-1,1,0.002739726,0.000483331,0.008241758,0,0.000587974,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532291667,-4.96745523,-6.354166667,-0.230769231,-1.341346154,0.555862069,NA,NA,NA,NA,NA,NA,BLACK WARRIOR R AT BANKHEAD L&D NEAR BESSEMER AL,33.4584457,-87.3541677,10317.5,AL,Non-ref,2.9,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,118.2,0.01,6,4506.9,9.88,56.4,18.83,1.55,0,2.22,200.7348,6.607758,0.13,1.99,26.04,41.46,32.5,68,Southwestern Appalachians
2462951,NA,NA,NA,NA,NA,5.279682661,2.264102106,1.372221655,0.700128276,NA,NA,NA,NA,NA,NA,NA,0.026892776,NA,NA,0.03618199,NA,NA,NA,NA,NA,-0.111111111,-0.666666667,0,0,0.083333333,0.666666667,0,0,NA,NA,NA,NA,NA,-0.942810458,0.894444444,0.002450533,0.000905797,0.007326007,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590992647,-6.119871795,-5.907407407,-0.454545455,-3.4375,0.609903382,NA,NA,NA,NA,NA,NA,BLACK WARRIOR RIVER AT HOLT L&D NEAR HOLT AL.,33.25317258,-87.4491703,10933.8,AL,Non-ref,2.9,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,112.4,0.06,8,4591.9,9.49,57.59,17.84,1.6,0,2.11,198.109,6.684072,0.13,2,25.97,41.5,32.54,68,Southwestern Appalachians
3052500,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9219068,NA,NA,NA,NA,0.04244891,NA,0.03973825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAND RUN NEAR BUCKHANNON, WV",38.96398938,-80.1525806,37.3,WV,Non-ref,18.8,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,5.8,0,0,0,8.88,78.83,11.06,0.14,0,0.53,577.4708,12.61272,0.13,1.68,23.45,54.63,21.91,69,Central Appalachians
