site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,agency_cd,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3,TOPWET
6359500,420.24,171.3014286,75.69914286,28.91971429,143.2085714,1162.771416,544.6193004,234.5130217,83.85544429,296.1492487,14.64640889,28.66042122,15.15901675,0.477565816,13.77389653,0.124472085,12.54464673,0.063503461,-12.15179572,-0.454395567,80.71428571,238.2857143,319.3142857,6738.9408,39,86.74285714,86.17142857,87.25714286,92,5.257142857,4.828571429,3,0,92,91,90.25714286,92,365.2571429,352.1714286,13.08571429,0.035833307,0.057142857,0.053061224,0.033228676,0,5189.257143,1.883962211,218.6285714,2.665714286,0.000967789,199.6,188.0714286,246.8854865,60.9,71.73530635,5,17.21094209,57,67,NA,NA,21.71067818,132.8571429,205.4285714,272.1142857,1.685714286,271.7238095,326.3714286,230.4,260.7285714,0.8,18.18452381,#NAME?,Inf,17.42857143,1.138925958,0.756358069,USGS,"MOREAU R NEAR FAITH,SD",45.19775826,-102.1565472,6716.2,SD,Non-ref,15.2,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",8.8,0.08,0,0,0.46,0.78,7.15,0.38,0,0.14,877.352,2.978329,0.13,2.22,27.88,37.74,34.38,43,Northwestern Great Plains,12.39251
6360500,432.7642857,178.3105714,78.12514286,30.36942857,145.082,1159.104921,544.1954947,234.0528299,79.15067506,298.0531547,14.54114423,28.66875736,15.14339998,0.015503006,13.80845135,0.288657358,12.91301414,0.370477838,-12.34290155,-0.289405052,83.28571429,238.4571429,319.9428571,12710.9111,38,83,71.71428571,70.94285714,90.48571429,9,19.28571429,19.31428571,1.514285714,92,91,90.25714286,92,365.2571429,316.1428571,49.11428571,0.134466652,0.097826087,0.211930926,0.213849642,0.016459627,8307.485714,1.599011395,215.6,2.820857143,0.000542954,225.6571429,82.86363636,193.0112929,43,61.58188339,12.07142857,38.17616991,26,50.80141359,17,23.29166667,23.9938583,146.4285714,206.3142857,263.6571429,2,222.2114286,276.5714286,179,213.3285714,1.714285714,27.41893939,#NAME?,Inf,21.38636364,1.017003524,0.802427334,USGS,"MOREAU R NEAR WHITEHORSE,SD",45.2558171,-100.8429214,12655,SD,Ref,15.3,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",4.8,0,0,0,0.91,0.52,12.68,0.54,0,0.21,798.8179,2.935087,0.14,2.06,29.04,40.62,30.34,43,Northwestern Great Plains,12.44775
6395000,358.7074286,127.6008571,72.31828571,30.06114286,127.5425714,1181.300325,543.9604543,232.9299595,96.02723136,304.9137854,15.50840984,28.87270365,15.72139015,2.735874313,14.23182347,0.08551987,11.42459447,-0.147621508,-10.59360408,-0.774105339,53.34285714,231.1714286,320.4285714,18643.8829,39,88.91428571,89.51428571,87.88571429,91.8,3.085714286,1.485714286,2.371428571,0.2,92,91,90.25714286,92,365.2571429,358.1142857,7.142857143,0.019550865,0.033540373,0.016326531,0.026185243,0.002173913,1400.9,0.183835511,230.0571429,1.887142857,0.000247644,218.4285714,178.9,204.9222211,48,64.79259259,11.6,22.02463768,42.33333333,55.66666667,1,4,2.936673889,105.5142857,205.8,281.2571429,1.771428571,310.7124717,343,296.8857143,303.3142857,0.914285714,8.544047619,#NAME?,Inf,7.35,1.487039301,1.00786534,USGS,"CHEYENNE R AT EDGEMONT,SD",43.3055286,-103.8210312,18580.2,SD,Non-ref,16.5,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",20.3,0.11,3,34.5,0.35,6.5,0.26,0.02,0,0.17,1422.387,4.52628,0.15,2.11,26.23,41.36,32.41,43,Northwestern Great Plains,12.00088
6400000,428.1811429,158.4237143,88.75742857,31.03114286,148.6485714,1216.069594,546.8343946,243.5711399,106.0116651,315.9675705,16.48297964,29.76957664,16.89854988,3.484466898,15.30325131,1.004493093,12.73474937,0.926197015,-10.13626891,0.049570245,62.85714286,235.4571429,323.1714286,2493.3041,39,64.82857143,44.42857143,71.82857143,88.97142857,27.17142857,46.57142857,18.42857143,3.028571429,92,91,90.25714286,92,365.2571429,270.0571429,95.2,0.260646969,0.295341615,0.51177394,0.204444444,0.032919255,800.1571429,0.785160914,240.6857143,0.02,1.96E-05,260.4,68.90625,206.5520446,42.82608696,67.14389541,1.64,34.84372186,4.909090909,35.00135058,11.42857143,27.23046845,6.629980568,130.5428571,214.2,264.8571429,2.285714286,186.2538095,253.0571429,139.8,174.7285714,2.685714286,38.09295635,#NAME?,Inf,33.34375,1.378051599,0.955357904,USGS,"HAT CR NEAR EDGEMONT,SD",43.2399736,-103.5882519,2482.5,SD,Non-ref,15,sedimentary,sedimentary,Pliocene-age and older stream deposits on the Great Plains,14.9,0.57,0,0,0.23,3.84,1.32,0.21,0,0.24,1211.51,3.897246,0.13,1.34,41.99,36.02,21.99,43,Northwestern Great Plains,12.43185
6400875,444.642,171.1525714,86.46314286,31.34085714,154.5608571,1194.034568,538.5548106,238.165691,101.8077532,311.9843795,16.48594881,29.91758411,17.0419778,3.06469854,15.43120296,1.170577962,13.07813364,0.989039365,-10.19121497,0.34994607,69,236.8571429,322.3142857,488.7812,35,42.15151515,24.12121212,52.09090909,71.12121212,49.84848485,66.87878788,38.18181818,20.87878788,92,91,90.27272727,92,365.2727273,189.4848485,175.7878788,0.481265382,0.541831357,0.734931735,0.423461723,0.226943347,556.1263636,2.783669219,230.5151515,0.001212121,6.07E-06,267.4848485,13.5625,203.4894315,30.55172414,61.55263427,1.35483871,37.20219642,13.30434783,40.98261348,28.1,49.05422809,12.719943,169.28125,221.3125,244.125,2.96969697,94.92395833,#NAME?,Inf,79.21875,3.757575758,65.70121528,#NAME?,Inf,54.046875,1.146499682,1.040445612,USGS,"HORSEHEAD CR AT OELRICHS,SD",43.18803166,-103.2265866,486,SD,Non-ref,13.1,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",11.9,0.73,0,0,1.88,0.02,10.17,0.42,0,0.26,1100.327,2.296051,0.11,0.35,55.74,28.28,15.97,43,Northwestern Great Plains,13.78415
6402500,496.5968571,203.0971429,90.608,34.67114286,167.0222857,1185.971447,516.4688184,244.8426064,119.0200471,302.1527189,15.00354921,27.31484912,15.29255768,3.562965239,13.41944729,1.145759419,12.13313383,1.355065229,-9.199369058,-0.109217796,71.6,240.6285714,322.8571429,330.1873,39,92,91,90.25714286,92,0,0,0,0,92,91,90.25714286,92,365.2571429,365.2571429,0,0,0,0,0,0,29.79485714,0.220769757,205.3714286,1.583142857,0.01173055,272.1714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.82551145,36.22857143,163.2,312.6,1,365.2571429,365.2571429,365.2571429,365.2571429,0,NA,#NAME?,Inf,NA,NA,NA,USGS,"BEAVER CR NEAR BUFFALO GAP,SD",43.4666495,-103.3060308,328.4,SD,Non-ref,14.2,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,1.8,0.3,0,0,1.98,44.91,0.95,0.02,0,0.46,1353.5,10.87774,0.12,1.76,22.11,50.86,27.04,43,Northwestern Great Plains,11.79818
6404000,541.8422857,212.4105714,98.64485714,36.57714286,193.1828571,1186.621234,513.1420864,247.1156512,128.1396103,294.7584449,13.72229756,25.34405739,13.95714321,3.140122441,12.0534949,1.28565029,12.11569637,1.526649004,-8.626175011,-0.258466925,72.77142857,237.8857143,320.8571429,152.09415,39,83.05714286,79.6,84.37142857,91.8,8.942857143,11.4,5.885714286,0.2,92,91,90.25714286,92,365.2571429,338.8285714,26.42857143,0.07235379,0.097204969,0.125274725,0.065187511,0.002173913,228.2382857,3.671424683,235.5714286,0.46,0.007399527,211.7714286,168.15,220.7200563,49.91666667,71.07317305,4.857142857,19.57455228,37.8,59.84881434,1,4,54.98268163,119.1428571,230.8857143,282.8,2.142857143,258.1885714,316.2,222.1142857,248.6142857,1.571428571,17.4997619,#NAME?,Inf,15.45,1.414851717,0.995143354,USGS,"BATTLE CR NEAR KEYSTONE,SD",43.87164727,-103.3363029,151.8,SD,Ref,13.3,gneiss,sedimentary,Bouldery and sandy colluvium on granitic rocks,3.2,0,0,0,2.82,91.01,0.02,0.06,0,0.68,1523.57,16.91402,0.1,1.61,17.03,52.45,30.51,17,Middle Rockies,10.81124
6404998,527.8654286,214.3788571,93.02828571,36.57885714,182.9994286,1181.997973,512.6015448,245.4583271,126.2861216,294.2091537,13.89893249,25.78268598,14.10109959,3.043224258,12.2613406,1.271915687,11.9106447,1.622413462,-8.600292374,-0.226809338,74.34285714,239.9714286,320.4285714,69.67732,38,91.94285714,90.8,89.48571429,91.91428571,0.057142857,0.2,0.771428571,0.085714286,92,91,90.25714286,92,365.2571429,364.1428571,1.114285714,0.00305241,0.000621118,0.002197802,0.008571429,0.000931677,73.71771429,2.588445704,228.9714286,0.804571429,0.028250869,218.3428571,202.5,233.1388889,36,36.5,1,4,64,77,1,2,62.60109567,75.51428571,214.7714286,301.6285714,1.085714286,352.5571429,358.3714286,348.5714286,350.7285714,0.085714286,17.25,#NAME?,Inf,17.25,0.769707133,0.785674201,USGS,"GRACE COOLIDGE CR NR GAME LODGE NR CUSTER,SD",43.76110028,-103.3640816,69.8,SD,Non-ref,14.8,gneiss,sedimentary,Bouldery and sandy colluvium on granitic rocks,1.6,0,0,0,2.53,68.16,0,0.17,0,0.3,1531.978,15.1606,0.1,1.78,17.03,50.2,32.77,17,Middle Rockies,10.87592
6406000,504.0974286,201.378,91.128,32.28085714,178.4117143,1224.296946,525.6303184,257.0055698,133.2365687,304.8329788,14.50431613,26.49104928,14.73810126,3.449266203,12.92645977,1.345167706,12.32140474,1.611107687,-8.881860872,-0.068144883,75.45714286,239.1714286,321.0571429,439.3831,39,91.91428571,91,90.25714286,92,0.085714286,0,0,0,92,91,90.25714286,92,365.2571429,365.1714286,0.085714286,0.000234834,0.000931677,0,0,0,287.8902857,1.603032395,218.6,5.588857143,0.031119907,238.7142857,297,298,54,55,NA,NA,NA,NA,NA,NA,37.38993165,67.4,206.1428571,310.6285714,1.028571429,360,363.2857143,356.7142857,360,0.028571429,3,#NAME?,Inf,3,0.898533479,NA,USGS,"BATTLE CR AT HERMOSA,SD",43.82804586,-103.1960211,436.3,SD,Ref,13,gneiss,sedimentary,Bouldery and sandy colluvium on granitic rocks,2.6,0.11,0,0,2.24,65.81,0.53,0.05,0,0.45,1384.983,13.89225,0.11,1.74,19.93,52.26,27.81,43,Northwestern Great Plains,11.31475
6406500,473.9405714,190.312,86.21571429,29.08,167.4482857,1245.934922,536.3693771,262.1171108,131.9557055,311.813846,15.2194536,27.63535814,15.4857885,3.55735511,13.76587644,1.046066231,12.30049606,1.245104482,-9.632977026,-0.146598703,75.25714286,239.3714286,321.6857143,738.3716,30,82.14285714,76.5,83.92857143,91.57142857,9.857142857,13.42857143,6.321428571,0.428571429,92,89.92857143,90.25,92,364.1785714,334.1428571,30.03571429,0.084372953,0.107142857,0.159340659,0.070238095,0.004658385,309.7571429,1.026372441,211.75,5.198928571,0.017226518,230.3571429,42.71428571,152.3016718,32.8,60.42492153,5.666666667,39.05655933,1,44.8362069,1,3.5,27.26434159,88.78571429,203.8214286,286.5714286,1.464285714,303.952381,332.5,286.1428571,297.6071429,0.785714286,39.12414966,#NAME?,Inf,37.78571429,1.600472338,0.76956228,USGS,"BATTLE CR BELOW HERMOSA,SD",43.72543145,-102.9061231,733.5,SD,Non-ref,12.2,sedimentary,sedimentary,Bouldery and sandy colluvium on granitic rocks,2.4,0.29,0,0,1.83,40.74,2.78,0.07,0,0.38,1234.443,9.912129,0.13,1.42,26.39,48.46,25.15,43,Northwestern Great Plains,12.04823
6407500,553.8982857,216.8188571,102.0671429,42.85028571,191.0314286,1111.495209,487.6385459,229.0044673,112.7174961,278.852484,12.93357248,24.47181107,13.06755751,2.637004675,11.1689299,-1.044585598,9.313580249,-0.899808791,-10.52748912,-2.435195846,68.62857143,238,321.0571429,423.7837,32,87.4,84.3,83.3,91.33333333,4.6,5.7,6.966666667,0.666666667,92,90,90.26666667,92,364.2666667,346.3333333,17.93333333,0.049099983,0.05,0.062637363,0.077045177,0.007246377,178.6466667,1.031357677,229.5333333,2.084666667,0.012035136,173,143,204.8448259,59,75.48548644,8.6,26.27714286,4.666666667,53.02343844,1,3.833333333,47.04280155,113.7333333,225.6666667,289.3666667,1.5,309.1541667,338.1666667,283.9666667,307.9,0.633333333,34.03571429,#NAME?,Inf,31.5,1.250546115,1.040168312,USGS,"SPRING CR NEAR KEYSTONE,SD",43.97871038,-103.3460469,420.1,SD,Non-ref,17.1,gneiss,gneiss,Bouldery and sandy colluvium on granitic rocks,3.6,0,0,0,1.42,90.39,0.01,0.38,0,0.46,1705.831,15.60659,0.1,1.38,17.82,55.05,27.13,17,Middle Rockies,11.13688
6412500,571.934,213.5291429,111.6468571,58.88228571,186.5277143,1090.008645,477.6021169,224.9222271,111.7487962,272.5127862,12.27134653,23.95554783,12.36921609,1.786616165,10.57725046,-2.327229363,7.860531714,-2.154336599,-11.77234885,-3.611912074,58.31428571,232.4,320.4285714,972.3626,39,92,91,88.94285714,91.88571429,0,0,1.314285714,0.114285714,92,91,90.25714286,92,365.2571429,363.8285714,1.428571429,0.003913894,0,0,0.014603175,0.001242236,244.5828571,0.615398459,240.4,8.886285714,0.022358912,121.5714286,73,108.42,NA,NA,NA,NA,12,42.10869565,1,18.5,53.04058027,103.5428571,248.5428571,325.0571429,1.171428571,356.1142857,359.9142857,354.9142857,355.2,0.171428571,8.333333333,#NAME?,Inf,5,1.406627464,0.988574732,USGS,"RAPID CR ABOVE CANYON LAKE NEAR RAPID CITY,SD",44.05276555,-103.3118507,973.4,SD,Non-ref,23.8,gneiss,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,4.2,0,0,0,0.44,89.67,0.02,0.44,0,0.2,1787.698,13.81683,0.12,1.25,22,54.76,23.24,17,Middle Rockies,10.78209
6423010,573.6182857,211.0662857,110.6371429,53.72285714,196.9354286,1137.243186,496.3336419,235.131077,118.1990268,284.2488656,13.2470453,24.97682445,13.36593566,2.755681917,11.49305163,-0.745978812,9.644370679,-0.579209938,-10.41536099,-2.013496942,59.6,230.4,320.5714286,330.1873,30,34.32142857,17.5,14.67857143,22.89285714,57.67857143,73.5,75.57142857,69.10714286,92,91,90.25,92,365.25,89.39285714,275.8571429,0.755285896,0.626940994,0.807692308,0.837301587,0.751164596,124.4553571,0.922171863,258.3928571,0.169285714,0.00125435,262.3928571,2.92,164.7794583,9.7,51.95520833,6.88,47.56,3.083333333,46.66666667,1,41.14432049,17.62139637,173.2666667,228.6666667,270.4666667,0.785714286,133.0888889,#NAME?,Inf,125.0666667,1.428571429,244.1266667,#NAME?,Inf,241.86,1.133288871,0.830245366,USGS,"BOXELDER CR NEAR RAPID CITY,SD",44.131654,-103.2987949,328.9,SD,Non-ref,18.9,gneiss,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,5,0,0,0,0.56,91.22,0.04,0.01,0,0.24,1555.121,11.57795,0.11,1.59,20.53,55.08,24.39,17,Middle Rockies,11.23693
6425100,529.696,189.3085714,103.3225714,44.75628571,191.0028571,1178.871714,522.4928823,241.263157,114.5925654,297.0462774,14.6602793,27.08668577,14.85003237,3.136960273,13.13553895,0.88844859,12.12945238,1.0246988,-9.663588846,-0.354894472,62.28571429,228.6571429,320.4571429,548.5789,38,58.05714286,47.82857143,56.85714286,69.14285714,33.94285714,43.17142857,33.4,22.85714286,92,91,90.25714286,92,365.2571429,231.8857143,133.3714286,0.365156075,0.368944099,0.474411303,0.370088959,0.248447205,541.7802857,2.416254831,198.3428571,1.729714286,0.007714254,249.0285714,50.91304348,182.2202888,25.22222222,59.08695379,1,40.26411483,6.066666667,45.76084656,1,38.86732108,28.21897654,121.4545455,206.3636364,259.8181818,1.314285714,222.5656566,#NAME?,Inf,221.1212121,1.371428571,116.7355072,#NAME?,Inf,113.6304348,1.112760858,0.847673124,USGS,"ELK CR NR RAPID CITY,SD",44.2402646,-103.1512907,545.7,SD,Non-ref,16.2,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,1.9,0.86,0,0,1.64,51.61,7.09,0.03,0,0.51,1234.517,9.962406,0.14,1.69,28.25,50.77,20.98,43,Northwestern Great Plains,11.48794
6425500,468.1557143,167.728,91.70171429,35.89057143,171.6194286,1203.601412,542.1578259,246.5822853,106.0750377,305.1870234,15.52828321,28.67192713,15.89713504,2.795887482,14.27967935,1.079466953,12.89793177,1.129676274,-10.19676347,0.036242593,67.85714286,229.5142857,320.3714286,1424.7452,39,58.6,48.02857143,47.48571429,70.8,33.4,42.97142857,42.77142857,21.2,92,91,90.25714286,92,365.2571429,224.9142857,140.3428571,0.384238983,0.363043478,0.472213501,0.473863597,0.230434783,1393.057429,2.39216127,211.3428571,0.940857143,0.001615642,242.7142857,36.6,187.2205626,23.26315789,58.34274362,3.130434783,38.40421864,4.157894737,44.62039501,9.1875,36.77915614,22.1508078,156.2285714,213.7428571,255.1428571,3.657142857,148.0877994,205,122.3714286,134.3571429,3.742857143,45.73677778,#NAME?,Inf,28.54,1.394573115,1.144375538,USGS,"ELK CR NEAR ELM SPRINGS,SD",44.24831768,-102.5032217,1418.6,SD,Non-ref,13.9,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",1.3,0.55,0,0,1.73,19.96,10.09,0.28,0,0.3,1006.379,5.379957,0.13,1.04,39.58,40.08,20.34,43,Northwestern Great Plains,11.67591
6426500,358.9317143,117.7677143,72.38085714,33.52828571,133.7451429,1144.055502,534.8278412,225.8668085,89.22318394,290.8301756,14.93777826,28.42231532,15.15848695,2.069030244,13.62971484,-0.2141777,10.90117605,-0.496523266,-10.72977742,-0.961531152,51.37142857,225.5428571,319.8857143,4393.831,34,89.4,86.03333333,89.16666667,92,2.6,2.966666667,1.066666667,0,92,89,90.23333333,92,363.2333333,356.6,6.633333333,0.018559586,0.02826087,0.036203687,0.011851852,0,723.62,0.402926517,218.5,0.987333333,0.000549768,230.6,227.375,279.1588041,65.75,75.91254579,5.428571429,14.02040816,34,45.77777778,NA,NA,4.751842716,99.2,201.3666667,277.7666667,1.766666667,293.9516667,342.0333333,271.1,279.6166667,0.833333333,8.104166667,#NAME?,Inf,7.75,1.464027681,0.76129433,USGS,"BELLE FOURCHE RIVER BELOW MOORCROFT, WY",44.32192645,-104.9405313,4378.5,WY,Non-ref,17.6,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",10.1,0.46,9,766.7,1.55,0.69,1.01,0.03,0,0.56,1437.05,4.064841,0.16,1.96,25.69,39.92,34.39,43,Northwestern Great Plains,13.10345
6430800,794.7517143,234.0102857,167.0682857,113.4628571,278.66,1131.011283,489.5731424,235.3376238,123.3928102,279.274106,11.5710836,23.13265269,11.5539347,1.467263982,9.742757865,-0.7572961,9.627824481,-0.5703392,-10.37420016,-2.08532523,45.42857143,209.5428571,315.3142857,9.671628,30,92,89.92857143,82.85714286,89.82142857,0,0,7.392857143,2.178571429,92,89.92857143,90.25,92,364.1785714,354.6071429,9.571428571,0.026275667,0,0,0.082142857,0.023680124,31.78714286,8.04100897,219.0714286,0.132857143,0.0336081,155.4642857,89.4,118.0738095,NA,NA,NA,NA,12.5,39.48863636,1.25,10.30555556,158.4676124,138.3571429,220.5,275.9642857,1.535714286,323.6934524,338.5357143,313.7142857,322.9821429,0.535714286,38.32727273,#NAME?,Inf,37.8,0.908707382,1.34093285,USGS,"ANNIE CREEK NEAR LEAD, SD",44.32749778,-103.894532,9.3,SD,Non-ref,27.8,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,5.6,0,0,0,0.17,80.98,0,0,0,0.23,1863.723,21.12921,0.12,2.03,24.99,52.14,22.87,17,Middle Rockies,10.79565
6433000,588.3554286,188.822,124.3914286,72.14457143,201.6285714,1182.300833,518.4841245,245.0514485,121.0858069,294.1983149,13.42651557,25.81326008,13.50730034,2.01752071,11.93807938,0.008104484,10.93027854,0.243634833,-10.40565883,-1.143790598,48.2,218.3714286,317.9714286,2410.1073,39,91.97142857,91,90.25714286,92,0.028571429,0,0,0,92,91,90.25714286,92,365.2571429,365.2285714,0.028571429,7.83E-05,0.000310559,0,0,0,1080.828571,1.097183013,193.8571429,40.54485714,0.041158357,289.2,295,295,52,52,NA,NA,NA,NA,NA,NA,62.9892913,36.05714286,175.2571429,290.9428571,1.028571429,360.0285714,363.2285714,356.8285714,360.0285714,0.028571429,1,#NAME?,Inf,1,0.870285269,NA,USGS,"REDWATER RIVER ABOVE BELLE FOURCHE,SD",44.66720665,-103.8393696,2397.3,SD,Non-ref,23.4,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,10.6,2.59,1,4,1.79,54.48,2.74,0.02,0,0.48,1492.675,11.02773,0.14,1.72,24.99,53.8,21.21,43,Northwestern Great Plains,11.26174
6436000,444.6737143,149.9125714,91.39171429,46.28971429,155.5654286,1158.904233,529.5548858,233.3372143,100.1919626,292.4397151,14.41139313,27.5931892,14.61521839,1.846594741,13.12710319,-0.070025521,11.20504964,-0.116251175,-10.88086478,-0.921430743,50.85714286,222.6857143,319.3428571,11699.55,39,92,91,90.25714286,92,0,0,0,0,92,91,90.25714286,92,365.2571429,365.2571429,0,0,0,0,0,0,2161.462857,0.451998773,210.3428571,4.644571429,0.000971259,199.2285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.550491522,105.3714286,205.7142857,285.2,1,365.2571429,365.2571429,365.2571429,365.2571429,0,NA,#NAME?,Inf,NA,NA,NA,USGS,"BELLE FOURCHE R NEAR FRUITDALE,SD",44.6908178,-103.7376985,11659.4,SD,Non-ref,19.5,sedimentary,sedimentary,"Shaley or sandy ground; on mixed sandstone and shale formations; where shaley, contains considerable swelling clay",12.2,1.38,10,770.7,1.3,21.44,1.45,0.18,0,0.43,1383.661,6.760758,0.15,1.74,27.25,45.28,27.47,43,Northwestern Great Plains,12.36807
6436198,640.4914286,198.3028571,132.9554286,78.99542857,228.846,1165.586596,515.9309297,237.1974529,115.0795957,293.8841393,13.95812781,26.24197092,14.09166142,2.716219486,12.35871438,0.833526668,12.00077528,1.017135405,-9.610498334,-0.484650664,48.54285714,217.4,316.4571429,265.1898,35,90.03030303,89.72727273,90.27272727,92,1.96969697,1.272727273,0,0,92,91,90.27272727,92,365.2727273,362.030303,3.242424242,0.008877003,0.02140975,0.013986014,0,0,581.6848485,5.366480709,217.6969697,2.897878788,0.026735114,246.9393939,262.75,279.278066,56.85714286,68.31304348,4,14,NA,NA,NA,NA,110.0096786,81.48484848,211.6363636,276.5454545,1.424242424,315.5540404,351.0909091,293.6969697,307.0757576,0.484848485,7.1875,#NAME?,Inf,6.5,1.308359245,0.717088603,USGS,"WHITEWOOD CR ABOVE VALE,SD",44.617485,-103.4807452,263.7,SD,Non-ref,20.5,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,6.4,1.27,2,8.2,3.84,46.56,5.9,0.31,0,1.15,1360.639,12.78444,0.13,1.65,25.66,50.03,24.3,43,Northwestern Great Plains,11.23893
6437020,723.9051429,225.2205714,148.8305714,98.13571429,250.3682857,1119.748642,490.1534165,229.0771239,117.7581884,279.4001445,12.51517111,24.1343279,12.54145502,2.298488497,10.69505398,-0.292133862,10.05158669,-0.032678374,-9.824855005,-1.733170934,47.8,215.0571429,316.6571429,40.81843,30,92,89.78571429,90.25,92,0,0.142857143,0,0,92,89.92857143,90.25,92,364.1785714,364.0357143,0.142857143,0.000391389,0,0.001569859,0,0,107.9421429,6.469837543,215.6071429,0.990357143,0.059360039,155.6785714,336,337.5,NA,NA,1,2.5,NA,NA,NA,NA,180.0248276,113,217.0714286,279.25,1.035714286,358.6607143,364.1785714,353.1428571,358.6607143,0.035714286,4,#NAME?,Inf,4,1.21050413,NA,USGS,"BEAR BUTTE CREEK NEAR DEADWOOD, SD",44.3355403,-103.6354716,40.8,SD,Non-ref,24.7,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,5.6,0,0,0,1.54,85.62,0.05,0.03,0,0.44,1681.366,14.0949,0.11,1.68,21.44,54.44,24.12,17,Middle Rockies,11.1043
