site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
5293000,5.067711756,3.78835303,2.187234176,1.916603602,3.436833405,10.4783393,10.17113872,4.364303597,4.127239634,8.075954769,9.075407666,19.64622939,8.430449123,-1.422675028,5.694522731,0.61438163,14.02748216,1.178047449,-4.735678237,0.193175258,1.34118392,11.01535552,17.20701158,Inf,Inf,207.3613038,Inf,NA,NA,NA,NA,Inf,Inf,207.3613038,Inf,839.2631949,839.2631949,NA,NA,NA,NA,NA,NA,1.234472305,1.234472305,4.338516976,0.734493536,0.734493536,1.297773182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.260036696,2.117990158,6.738276381,7.449815919,Inf,753.6180675,753.6180675,753.6180675,753.6180675,NA,NA,NA,NA,NA,NA,NA,"YELLOW BANK RIVER NEAR ODESSA, MN",45.2269094,-96.353665,1185.1,MN,Ref,15.9,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",5.3,1.79,0,0,4.5,1.02,65.33,1.57,0,0.4,420.8608,1.198734,0.16,1.4,27.39,46.79,25.82,46,Northern Glaciated Plains
5294000,5.294912895,4.308584625,2.365702218,2.168481833,3.899987842,11.58293591,10.84991006,4.356424712,4.700794138,8.719729714,9.050741428,19.95087898,8.313109119,-1.801852162,5.69054561,0.193726285,13.95982745,1.049714678,-4.886157234,0.030209781,1.346068575,10.42360805,17.78434686,10.49194306,7.862721,202.9170683,85.19278159,0.179605302,0.179605302,NA,0.179605302,Inf,Inf,202.9170683,Inf,821.1686792,24.38280013,0.254005821,0.253943256,0.179605302,0.179605302,NA,0.179605302,1.082347197,1.082347197,4.665482755,1.077573605,1.077573605,1.412652072,0.712157544,0.896115067,NA,NA,NA,NA,NA,NA,NA,NA,1.691057252,1.543110704,6.846792722,11.08622149,0.816189132,4.996792454,11.22871302,4.415292822,4.689546109,0.212708903,1.409403312,NA,NA,1.36707311,0.930247151,4.471815703,"POMME DE TERRE RIVER AT APPLETON, MN",45.2027393,-96.0225455,2238.1,MN,Non-ref,16.5,gneiss,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",9,5.02,1,1,5.35,5.36,69.59,8.8,0,0.57,361.658,1.2854,0.16,2.3,25.15,43.56,31.29,46,Northern Glaciated Plains
5300000,4.954955909,3.57509974,2.282345716,1.797380391,3.643254231,10.45659644,10.26571499,4.389211083,4.105519515,7.862543456,9.303399392,20.10593494,8.383024676,-1.334802183,5.845746958,0.778364577,14.4166814,1.334143369,-4.742534509,0.300355431,1.380877573,10.35719998,16.45149677,12.40230511,32.63781909,207.3613038,Inf,0.21189868,0.251902631,NA,NA,Inf,Inf,207.3613038,Inf,839.2631949,39.11488048,0.239210606,0.239310408,0.21189868,0.251902631,NA,NA,1.107962061,1.107962061,4.995097647,0.710040236,0.710040236,1.758523542,1.167894442,9.855978718,4.54568645,2.878223377,0.654686056,0.805776316,NA,NA,NA,NA,1.330589163,2.157887633,6.778338369,7.123301479,1.860706294,4.820126833,17.10230621,3.248952379,4.017113935,0.286262507,0.850420064,NA,NA,1.58771324,4.051578254,6.598689169,"LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN",44.99523647,-95.9197542,2467.9,MN,Non-ref,16.2,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",2.4,0.65,1,0,4.65,0.87,73.42,1.77,0,0.34,416.4071,1.032737,0.17,1.45,26.98,47.36,25.66,46,Northern Glaciated Plains
5439000,5.76610329,2.822935885,2.59672685,2.690182454,3.300061815,10.6656012,8.618006725,4.703737981,5.397098134,9.999007891,14.55432726,21.70955544,12.85321705,-0.197878251,8.705221069,3.486966665,15.14037716,4.28305334,-3.665701864,2.185004971,2.178210795,8.091259779,13.29288102,53.68215527,11.67851796,106.6584669,Inf,0.318638222,0.281636285,0.169030851,NA,Inf,Inf,203.5387643,Inf,823.6909031,39.723755,0.307579807,0.307444249,0.318638222,0.281636285,0.169030851,NA,1.780125966,1.780125966,3.022752537,0.474914939,0.474914939,1.221371992,1.25345767,3.107442982,10.06029263,10.35131706,1.056527445,1.482867165,NA,NA,NA,NA,2.338676247,1.997175915,4.295949476,8.031934183,1.031174313,2.544640613,10.47158529,1.725430362,1.863710797,0.458299695,1.205680256,NA,NA,1.3738929,5.463199402,1.472361256,"SOUTH BRANCH KISHWAUKEE RIVER AT DEKALB, IL",41.9311111,-88.7597222,201.3,IL,Non-ref,18,sedimentary,sedimentary,Wisconsinan loess,9.3,0.68,0,0,11.3,0.4,88.12,0.08,0,3.59,269.9867,0.2853946,0.19,1.42,26.04,57.43,16.54,54,Central Corn Belt Plains
5448000,4.805292689,2.414329055,2.487631751,3.117372469,3.255347708,10.51018611,8.786337753,4.871499762,5.357092369,9.659774252,15.09898365,21.88031259,13.22215963,0.294066627,9.202396648,4.375121434,17.39140329,4.798528245,-3.60520793,2.765327003,1.960629126,7.593326221,15.13373193,102.267259,39.96680226,202.9170683,Inf,0.179605302,0.179605302,NA,NA,Inf,63.15371433,202.9170683,Inf,235.6064869,153.243761,0.244244396,0.244338913,0.179605302,0.179605302,NA,NA,1.45913691,1.45913691,2.559781226,0.79178198,0.79178198,1.174797931,0.711392277,0.711184003,NA,NA,NA,NA,NA,NA,NA,NA,1.855481523,2.410897673,5.043630874,8.030383844,2.963487483,8.012057023,57.40848165,5.418701866,5.693565608,0.229491237,1.092801389,NA,NA,0.989949494,NA,NA,"MILL CREEK AT MILAN, IL",41.44225587,-90.5559686,162.7,IL,Non-ref,15.5,sedimentary,sedimentary,Floodplain and alluvium gravel terraces,1113.6,0.69,0,0,8.62,19.76,71.23,0.18,0,2.03,227.9929,2.69786,0.2,1.32,27.4,67.6,4.99,54,Central Corn Belt Plains
5451900,4.447243081,2.548256316,2.750167849,2.745029407,2.8801449,8.997319037,7.653766,4.739506551,4.55885393,8.465628326,13.10225752,22.23704062,11.96000616,-0.302239406,8.19893914,3.129673147,16.34281145,3.610024453,-4.094641595,1.881326533,2.008846481,10.32454498,14.39172341,271.9706392,Inf,203.5387643,Inf,0.169030851,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,625.2320507,0.169030851,0.169030851,0.169030851,NA,NA,NA,1.596417033,1.596417033,3.25967157,0.990574607,0.990574607,1.396799611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625853034,1.936959874,5.436248872,8.394962518,6.085110634,11.58905042,25.46336278,7.459330196,11.58905042,0.169030851,NA,NA,NA,NA,NA,NA,"Richland Creek near Haven, IA",41.89943868,-92.474355,146.2,IA,Non-ref,15,sedimentary,sedimentary,Wisconsinan loess,3.3,0,0,0,5.17,1.54,86.92,0.05,0,0.45,285.785,3.000546,0.2,1.42,28.33,66.21,5.46,47,Western Corn Belt Plains
5454000,4.026680702,2.320826972,2.561328477,2.589897893,3.096426854,9.672980519,8.152434119,4.827655211,5.045934127,9.113216467,13.9640958,21.46869943,12.58724669,-0.162164857,8.762846727,3.676073916,16.77548188,4.04742903,-3.82803344,2.371515591,1.682249317,8.619904689,16.96592134,9.278542647,6.230270974,20.06411317,Inf,0.297389187,0.353475891,0.169030851,NA,Inf,Inf,203.5387643,Inf,823.6909031,15.23472747,0.362348421,0.362196586,0.297389187,0.353475891,0.169030851,NA,1.248028466,1.248028466,2.858417283,0.484412837,0.484412837,1.330661942,0.959268367,1.129380352,3.309622173,5.840697753,0.944289458,2.754989736,NA,NA,NA,NA,1.602285508,1.549819918,5.404091608,7.118311395,1.193393185,2.976935464,9.533169758,1.995002853,2.375342599,0.476353676,1.467891336,NA,NA,1.412573315,9.299473264,2.637965394,"Rapid Creek near Iowa City, IA",41.7000165,-91.4876684,65.4,IA,Ref,14.7,sedimentary,sedimentary,Wisconsinan loess,36.1,0,0,0,5.5,10.14,77.74,0.13,0,0.8,241.7845,2.816111,0.19,1.63,27.14,65.57,7.29,47,Western Corn Belt Plains
5476000,4.994051052,3.611344183,2.089328293,1.924263476,3.645769837,9.442987849,9.92364534,4.272385303,4.061613127,7.239436865,10.00066319,21.42131958,8.494439436,-1.239069787,6.133878041,1.344440122,15.1911328,1.709204416,-4.842222954,0.713753274,1.591050228,10.2435313,14.61202261,Inf,33.47867292,203.5387643,Inf,NA,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,131.0151702,0.169030851,0.169030851,NA,0.169030851,NA,NA,1.537518205,1.537518205,4.17742439,0.937757526,0.937757526,1.611132002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.341951526,1.883753463,8.347408718,10.51239348,Inf,131.0151702,131.0151702,131.0151702,131.0151702,0.169030851,NA,NA,NA,NA,NA,NA,"DES MOINES RIVER AT JACKSON, MN",43.6207916,-94.9851299,3220.7,MN,Non-ref,15,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",2.1,0.09,3,31.4,5.94,1.01,82.47,2.83,0,0.8,466.5709,0.8551348,0.17,1.82,26.43,44.8,28.77,47,Western Corn Belt Plains
5484800,3.824552071,2.181498443,2.657782224,2.231589519,3.024445896,9.463403677,8.563798758,4.762181116,4.960811417,8.467442199,13.34872415,22.17979821,11.98432519,0.150075406,8.092586447,4.287129845,17.82798126,4.160156091,-3.967969843,2.634453456,1.997832578,9.593599098,15.47702109,227.5729354,38.28548774,203.5387643,Inf,0.283050915,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,139.4252378,0.20183691,0.201783044,0.283050915,0.169030851,NA,NA,1.283492031,1.283492031,3.651102605,0.670194094,0.670194094,1.584085008,38.15541399,23.56109277,10.30652827,10.00220713,NA,NA,NA,NA,NA,NA,1.764895306,1.817154285,5.655899642,11.54748577,1.382931669,5.237194428,31.11980813,3.519423656,4.678285054,0.230488611,1.364646091,NA,NA,2.309401077,2.079235734,NA,"Walnut Creek at Des Moines, IA",41.5872114,-93.7032762,201.6,IA,Non-ref,13,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",20.9,0.46,0,0,40.52,2.44,54.81,0.3,0,14.15,297.6083,1.577875,0.18,1.34,26.17,44.64,29.19,47,Western Corn Belt Plains
5486000,4.265208043,2.402860208,2.57437607,2.225058221,3.423094244,9.33437064,8.215381637,4.745828562,4.917006953,8.473947183,13.60267633,22.55355504,12.01201532,0.258024256,8.240699257,4.085737651,16.91562142,4.00573174,-4.112485484,2.419171512,2.128444942,9.16132734,15.20868406,Inf,179.2853892,203.5387643,Inf,NA,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,516.8649098,0.169030851,0.169030851,NA,0.169030851,NA,NA,1.270002094,1.270002094,3.641034945,0.67603805,0.67603805,1.368185703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.451985286,2.088985637,5.25673611,7.987314501,6.085110634,11.55715137,224.3422485,5.845697802,11.55715137,0.169030851,NA,NA,NA,NA,NA,NA,"North River near Norwalk, IA",41.45790739,-93.6549685,904.6,IA,Non-ref,12.9,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",1.6,0.02,0,0,5.31,8.75,81.96,0.6,0,0.9,323.9364,3.03918,0.19,0.88,33.27,57.47,9.26,47,Western Corn Belt Plains
5488200,4.344510843,2.458103089,2.498716815,2.558636909,3.14072059,9.05916619,7.687900298,4.714929185,5.30298801,8.631455414,14.22186693,21.92951073,12.76128676,0.459657519,8.811355795,4.434378422,17.30645786,4.629118636,-3.842652195,2.681404959,1.957389427,9.903969549,15.22291318,85.19278159,30.38222963,202.9170683,Inf,0.179605302,0.282625392,NA,NA,Inf,Inf,202.9170683,Inf,821.1686792,106.1172962,0.297587521,0.297678172,0.179605302,0.282625392,NA,NA,1.365778489,1.365778489,3.638793876,0.487341708,0.487341708,2.128681639,1.122708015,1.129616484,NA,NA,1.06534162,1.81780324,NA,NA,NA,NA,1.271808546,2.004607424,4.5245341,6.713007359,2.555828254,4.905603437,32.54825958,2.706208415,4.087853342,0.365995874,3.681431946,NA,NA,4.082482905,5.424164618,NA,"English Creek near Knoxville, IA",41.30055336,-93.0454805,234.2,IA,Ref,13,sedimentary,sedimentary,Wisconsinan loess,3.9,0,0,0,4.73,19.3,71.99,0.27,0,0.68,277.1665,3.669157,0.18,0.56,35.89,54.2,9.91,47,Western Corn Belt Plains
5489000,4.358857885,2.439417601,2.601085328,2.609619673,3.062400332,8.872354873,7.399704623,4.682965266,5.339469906,8.655503931,14.59309057,21.6112507,13.05766946,0.617329856,9.059312379,4.737293974,17.39026079,4.922338518,-3.762474948,2.897513938,2.15648441,9.79111457,15.11225614,271.9706392,Inf,203.5387643,Inf,0.169030851,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,625.2320507,0.169030851,0.169030851,0.169030851,NA,NA,NA,1.205376743,1.205376743,2.677339174,0.631234541,0.631234541,1.343811316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364567678,1.81417514,4.051981082,6.436690112,6.085110634,11.58905042,42.76445817,6.64188696,11.58905042,0.169030851,NA,NA,NA,NA,NA,NA,"Cedar Creek near Bussey, IA",41.2190021,-92.9085332,964.8,IA,Ref,12.8,sedimentary,sedimentary,Wisconsinan loess,2.4,0,0,0,3.93,29.13,59.91,0.32,0,0.58,275.2504,4.49679,0.18,0.62,33.52,52.98,13.5,40,Central Irregular Plains
5495500,4.657091356,2.633467666,2.383445119,3.510566769,2.881498044,10.20017309,8.357349831,4.80803096,5.700251297,9.720914314,17.09076893,22.63014423,14.31783793,1.299434411,9.994612211,6.182148218,19.17792862,6.175756841,-3.162127233,3.830123506,1.877836311,8.133543974,14.64597614,18.59922225,23.23806742,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,59.56334263,0.240945425,0.240984457,0.169030851,0.169030851,NA,NA,1.639329861,1.639329861,2.309316153,0.742615798,0.742615798,2.047143876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666806093,1.764138196,3.14715714,5.689498626,1.014185106,6.459178422,20.75528765,5.763154615,5.870936409,0.169030851,NA,NA,NA,NA,NA,NA,"BEAR CREEK NEAR MARCELLINE, IL",40.1428237,-91.33737,905.6,IL,Ref,12.8,sedimentary,sedimentary,Wisconsinan loess,7.8,0.1,0,0,5.46,18.78,74.99,0.15,0,1.54,200.2441,1.632448,0.19,0.87,30.74,63.95,5.31,72,Interior River Valleys and Hills
5502000,4.170005236,2.251796718,2.347655887,3.303347461,2.870258295,10.61591745,8.577309376,4.810834938,5.846325209,10.17131871,18.10892991,23.06160264,14.48122613,1.819619392,10.52173205,7.044363025,19.91854538,6.925842353,-2.978340239,4.228528506,1.845694496,7.458404592,14.98976449,8.902778889,11.66718259,203.5387643,Inf,0.368549708,0.246884915,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,26.55428911,0.407950953,0.407966427,0.368549708,0.246884915,NA,NA,2.114149855,2.114149855,1.897169262,0.666487991,0.666487991,1.401777583,2.630029224,5.385283243,3.295730005,7.084069149,1.087006845,4.104572645,NA,NA,NA,NA,1.654779083,1.894922505,3.101220944,5.266375388,1.196006974,2.599527234,11.8677576,1.762775257,2.025412688,0.488311347,1.496143305,NA,NA,1.173787791,3.492422587,2.194320867,"Bear Creek at Hannibal, MO",39.67819444,-91.4095556,78.7,MO,Non-ref,12,sedimentary,sedimentary,Wisconsinan loess,6.7,0,0,0,8.61,13.06,74.9,0.36,0,1.79,204.481,2.483809,0.18,0.78,33.2,60.99,5.81,72,Interior River Valleys and Hills
5502500,4.299015482,2.508853772,2.369370376,3.457401119,3.233934987,9.909740527,8.043861256,4.699108242,5.761234986,9.802200142,17.01336313,22.24765158,14.29446332,1.491329198,10.02408223,6.441241222,19.30130217,6.329766773,-3.351514723,3.801655071,1.938669777,8.805660998,15.3781474,243.2201384,21.69859679,49.85297023,121.5155781,0.188982237,0.188982237,0.188982237,0.188982237,Inf,Inf,204.6677621,Inf,828.3091426,51.58476813,0.188982237,0.188982237,0.188982237,0.188982237,0.188982237,0.188982237,1.498516914,1.498516914,3.203887896,1.187017618,1.187017618,1.15965241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.458816244,2.166592379,3.807118315,6.641757603,0.944911183,5.794505982,6.707153829,5.161003595,5.734905022,0.188982237,NA,NA,NA,NA,NA,NA,"North Fork Salt River near Shelbina, MO",39.74127778,-92.0410278,1194.1,MO,Non-ref,11.9,sedimentary,sedimentary,Wisconsinan loess,2.7,0,0,0,5.61,12.8,75.63,0.56,0,0.98,258.8213,2.167164,0.16,0.58,35.27,44.82,19.92,40,Central Irregular Plains
5503800,4.546899101,2.459689478,2.317173066,3.290422431,3.173104609,9.885160707,8.031392176,4.660539156,5.762231859,9.618105147,18.00552416,23.19567413,14.58953552,1.822948913,10.50539329,6.789941632,19.64798599,6.454798437,-3.158758581,4.036664345,2.002051869,7.152628247,15.99136216,4.285155448,2.101303367,4.769915082,18.59922225,0.672875649,0.823806434,0.315194812,0.169030851,Inf,Inf,203.5387643,Inf,823.6909031,5.791628396,0.803548311,0.803499761,0.672875649,0.823806434,0.314876929,0.169030851,1.76759947,1.76759947,2.333557357,0.394128905,0.394128905,1.699688846,0.733928127,1.434045853,2.519017036,5.430888574,0.68817175,2.810132947,0.589399179,1.409602733,NA,NA,1.663969975,1.583172775,3.108866895,5.123906988,1.538593748,1.550348594,4.419180536,0.800393214,1.099244866,1.170698628,1.194184294,NA,NA,1.102030042,3.915591513,2.280870061,"Crooked Creek near Paris, MO",39.5848333,-91.9935,212.6,MO,Ref,11,sedimentary,sedimentary,Wisconsinan loess,3.4,1.64,0,0,4.86,9.58,81.5,0.26,0,0.7,232.7576,1.333568,0.15,0.39,39.59,46.15,14.27,72,Interior River Valleys and Hills
5507600,4.38807586,2.552326164,2.268245061,3.433695897,3.563112427,10.54798527,8.368136996,4.790643382,6.060259463,10.49060944,18.84427024,23.34476045,14.99726255,2.198390927,10.93690096,7.158511218,19.95016691,6.734354667,-2.946587796,4.237009287,1.96622339,6.879209605,14.28134188,5.521818261,2.445928114,8.734464916,Inf,0.619893242,0.665206488,0.227997368,NA,Inf,Inf,203.5387643,Inf,823.6909031,8.18895377,0.758355285,0.758445151,0.619893242,0.665206488,0.227762573,NA,1.96315249,1.96315249,2.707728359,0.212771131,0.212771131,1.347777141,0.759246514,1.497402775,2.670066101,3.276924243,0.974549235,2.341692691,Inf,0.864164225,NA,NA,1.536941905,1.670510611,3.239653798,5.176265659,1.54409597,1.552144782,6.560707795,0.819844887,1.099609244,1.072167071,1.048097803,NA,NA,0.907113151,3.471890072,2.094737223,"Lick Creek at Perry, MO",39.4314296,-91.6762708,275.4,MO,Ref,11.6,sedimentary,sedimentary,Wisconsinan loess,6.7,4.2,1,13,4.74,5.36,87.35,0.37,0,0.56,227.6993,0.7024592,0.16,0.37,39.15,51.22,9.63,72,Interior River Valleys and Hills
5508805,4.256073117,2.435941009,2.381042095,3.456255559,3.456250582,10.76453515,8.525136988,4.838163681,6.080917426,10.51876169,18.66160798,23.23527431,14.86748794,2.085719749,10.80018236,7.120624261,19.89629171,6.861697122,-2.963837452,4.220107075,2.029766023,6.455714487,14.71293679,19.03687156,10.48654572,203.5387643,Inf,0.197118532,0.242541372,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,38.44567287,0.314790826,0.314803465,0.197118532,0.242541372,NA,NA,1.854948694,1.854948694,2.315587489,0.553347159,0.553347159,1.378617247,0.895987193,0.929223823,5.578286829,27.05853946,1.414213562,6.42308043,NA,NA,NA,NA,1.723155385,1.928736422,3.592233939,5.283589034,1.611717159,4.089446795,27.95228412,2.758715226,3.12365937,0.34343483,1.381852881,NA,NA,0.966141072,7.185256886,1.494833607,"Spencer Creek below Plum Creek near Frankford, MO",39.5204722,-91.34275,536.4,MO,Ref,11.9,sedimentary,sedimentary,Wisconsinan loess,4,1.12,2,823.7,4.87,21.98,70.61,0.21,0,0.78,216.787,1.960711,0.16,0.56,38.13,50.79,11.08,72,Interior River Valleys and Hills
5512500,4.359110985,2.405031186,2.53704953,3.102954044,3.282178758,10.43146443,8.11224542,4.802083387,6.156933992,10.19556218,17.95951017,22.72656891,14.64848384,1.715765171,10.26647954,6.93636102,19.45557014,6.801945658,-3.004295455,4.203887532,1.97587095,7.043049314,15.40099571,271.9706392,269.0125993,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,527.5928027,0.169030851,0.169030851,0.169030851,0.169030851,NA,NA,1.14017278,1.14017278,2.241492005,1.208074002,1.208074002,1.331352456,0.836062425,2.980806068,NA,NA,NA,NA,NA,NA,NA,NA,1.285791402,2.12510829,3.56669319,5.681723265,2.103278633,6.400074884,26.69340376,4.044501484,5.608611274,0.215720885,Inf,NA,NA,Inf,26.43486873,NA,"BAY CREEK AT PITTSFIELD, IL",39.62532537,-90.7940177,102.3,IL,Non-ref,13,sedimentary,sedimentary,Wisconsinan loess,2.3,0,1,9,9.73,17.34,72.57,0.3,0,2.8,229.6832,2.508262,0.19,1.2,28.04,67.02,4.94,72,Interior River Valleys and Hills
5527800,6.096201809,3.631768182,2.82140602,2.447954367,3.45513884,10.83033968,9.480738007,4.60334592,5.698690322,10.44307168,14.03763212,21.10209805,13.03530772,-0.193070874,8.335316062,3.329177291,14.33804164,4.507917661,-3.702074598,1.721317986,2.055458206,9.291614234,14.50301084,17.37739003,11.84350447,203.5387643,Inf,0.386164223,0.391838293,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,43.7179843,0.586785107,0.586673171,0.386164223,0.391838293,NA,NA,1.476859148,1.476859148,2.924199958,0.829781923,0.829781923,1.624594236,1.537945276,1.596423969,3.84446468,4.469373712,1.04016493,2.486190105,NA,NA,NA,NA,2.445095208,1.942063152,5.806204395,6.101846958,1.624041248,2.707601775,13.18452402,1.640481287,1.966831381,0.609412369,1.53548132,NA,NA,1.534765638,4.623400536,1.805584565,"DES PLAINES RIVER AT RUSSELL, IL",42.4891868,-87.9264663,317.7,IL,Non-ref,19.6,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",26.7,0.26,2,1627.3,16.86,10.25,60.12,1.33,0,6.02,227.5376,1.125614,0.17,0.72,34.4,54.28,11.33,54,Central Corn Belt Plains
5528500,5.950553386,3.68332969,2.612969468,2.789615822,3.48673001,11.58455264,10.02144047,4.806864828,5.752748821,10.58560339,14.83555535,21.38320612,13.56235713,0.271691601,8.795065465,4.435571305,15.7695828,5.676880478,-3.456331566,2.499088855,1.961916974,8.358951474,13.78778776,544.1103092,269.0125993,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,642.8426149,0.229494693,0.229406365,0.169030851,0.169030851,NA,NA,2.354479425,2.354479425,2.181306678,1.081832636,1.081832636,1.841264452,0.779506793,0.782048013,NA,NA,NA,NA,NA,NA,NA,NA,3.554621238,1.77912983,5.925793028,7.773838049,4.488851028,8.22056415,35.77083489,4.45725149,8.22056415,0.242640596,2.121320344,NA,NA,2.121320344,4.715715702,NA,"BUFFALO CREEK NEAR WHEELING, IL",42.15194444,-87.9577778,58.1,IL,Non-ref,19,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",401.2,0,0,0,73.25,15.39,2.3,1.26,0,25.55,232.6636,1.14832,0.16,0.67,34.59,54.69,10.73,54,Central Corn Belt Plains
5529500,6.170755454,3.821009046,2.596995218,2.812679062,3.435955853,12.06755531,10.59055216,4.884640547,5.980765706,10.71471313,15.21240883,21.46115648,13.85762651,0.483272108,8.99333083,4.971164379,16.09967866,6.22632191,-3.210602917,2.812847315,1.981653845,8.07708023,13.97771397,24.51535351,53.64153162,203.5387643,Inf,0.284972692,0.321916962,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,74.41905158,0.319924732,0.320176025,0.284972692,0.321916962,NA,NA,1.803097842,1.803097842,2.344377962,0.926716441,0.926716441,1.416623813,1.090334195,1.728469208,1.873002512,2.786409253,2.269603248,2.522294957,NA,NA,NA,NA,3.347198192,1.973390745,4.992144048,9.93680091,0.888725317,3.127817886,11.22005729,2.05314672,2.793187068,0.343016789,2.298114037,NA,NA,1.889822365,2.976031291,2.028047177,"MC DONALD CREEK NEAR MOUNT PROSPECT, IL",42.09530499,-87.9128462,21.9,IL,Non-ref,18.1,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",567.1,0,0,0,98.78,0.31,0,0.86,0,38.72,208.4465,0.3523505,0.17,0.65,35.68,53.75,10.57,54,Central Corn Belt Plains
